0,1,2,3
単勝,8,180,1
複勝,8 10 4,130 440 290,1 9 4
枠連,5 - 6,1350,5
馬連,8 - 10,2090,8
ワイド,8 - 10 4 - 8 4 - 10,"760 510 4,050",8 4 43
馬単,8 → 10,2340,9
三連複,4 - 8 - 10,8360,31
三連単,8 → 10 → 4,23430,73
