0,1,2,3
単勝,4,970,3
複勝,4 13 15,"200 1,570 110",3 15 1
枠連,2 - 7,11770,23
馬連,4 - 13,49220,63
ワイド,4 - 13 4 - 15 13 - 15,"9,050 400 2,730",66 2 29
馬単,4 → 13,98440,117
三連複,4 - 13 - 15,19790,63
三連単,4 → 13 → 15,332300,620
