0,1,2,3
単勝,4,290,1
複勝,4 8 14,140 150 300,1 2 5
枠連,2 - 4,310,1
馬連,4 - 8,680,1
ワイド,4 - 8 4 - 14 8 - 14,"320 810 1,010",1 6 9
馬単,4 → 8,1090,1
三連複,4 - 8 - 14,3430,6
三連単,4 → 8 → 14,11010,14
