0,1,2,3
単勝,2,140,1
複勝,2 6 3,110 220 110,1 4 2
枠連,2 - 6,1350,4
馬連,2 - 6,1240,4
ワイド,2 - 6 2 - 3 3 - 6,370 140 590,4 1 8
馬単,2 → 6,1600,5
三連複,2 - 3 - 6,1030,3
三連単,2 → 6 → 3,4440,12
