0,1,2,3
単勝,6,610,4
複勝,6 10 4,140 130 130,4 1 2
枠連,6 - 8,1090,5
馬連,6 - 10,1160,6
ワイド,6 - 10 4 - 6 4 - 10,370 320 230,8 4 1
馬単,6 → 10,2540,15
三連複,4 - 6 - 10,790,3
三連単,6 → 10 → 4,6090,30
