0,1,2,3
単勝,8,220,1
複勝,8 12 3,110 150 460,1 3 9
枠連,6 - 8,560,2
馬連,8 - 12,550,2
ワイド,8 - 12 3 - 8 3 - 12,"260 700 1,650",2 6 19
馬単,8 → 12,840,2
三連複,3 - 8 - 12,2900,10
三連単,8 → 12 → 3,7800,18
