0,1,2,3
単勝,6,720,5
複勝,6 4 3,250 270 180,5 6 2
枠連,4 - 6,2490,13
馬連,4 - 6,5230,22
ワイド,4 - 6 3 - 6 3 - 4,"1,290 500 950",17 3 12
馬単,6 → 4,9890,42
三連複,3 - 4 - 6,5390,16
三連単,6 → 4 → 3,45420,176
