0,1,2,3
単勝,8,170,1
複勝,8 5 7,110 130 610,1 2 7
馬連,5 - 8,290,1
ワイド,5 - 8 7 - 8 5 - 7,"170 720 1,290",1 8 13
馬単,8 → 5,450,1
三連複,5 - 7 - 8,2310,7
三連単,8 → 5 → 7,5480,19
