0,1,2,3
単勝,9,610,4
複勝,9 7 2,190 120 150,4 1 2
枠連,6 - 7,510,1
馬連,7 - 9,910,3
ワイド,7 - 9 2 - 9 2 - 7,370 590 240,3 8 1
馬単,9 → 7,1930,6
三連複,2 - 7 - 9,1170,2
三連単,9 → 7 → 2,5650,8
