0,1,2,3
単勝,3,1210,5
複勝,3 11 2,390 900 340,5 12 3
枠連,2 - 6,2180,11
馬連,3 - 11,19430,60
ワイド,3 - 11 2 - 3 2 - 11,"4,570 1,410 4,930",53 13 63
馬単,3 → 11,35370,105
三連複,2 - 3 - 11,52060,162
三連単,3 → 11 → 2,372630,1024
