0,1,2,3
単勝,1,360,1
複勝,1 3 8,150 360 460,1 6 7
枠連,1 - 2,1180,4
馬連,1 - 3,2150,7
ワイド,1 - 3 1 - 8 3 - 8,"720 1,010 2,830",5 9 36
馬単,1 → 3,3600,12
三連複,1 - 3 - 8,11990,36
三連単,1 → 3 → 8,62550,190
