0,1,2,3
単勝,2,1420,8
複勝,2 4 10,360 280 240,6 4 3
枠連,2 - 4,6660,25
馬連,2 - 4,6300,29
ワイド,2 - 4 2 - 10 4 - 10,"1,310 1,340 740",18 19 9
馬単,2 → 4,13910,56
三連複,2 - 4 - 10,11500,46
三連単,2 → 4 → 10,100040,341
