0,1,2,3
単勝,10,1470,5
複勝,10 1 5,370 450 140,6 7 1
枠連,1 - 6,13080,24
馬連,1 - 10,13840,32
ワイド,1 - 10 5 - 10 1 - 5,"3,610 710 1,060",37 7 10
馬単,10 → 1,25490,58
三連複,1 - 5 - 10,8670,27
三連単,10 → 1 → 5,109940,263
