0,1,2,3
単勝,3,480,2
複勝,3 5 6,220 260 360,3 4 6
枠連,2 - 3,2320,12
馬連,3 - 5,2390,8
ワイド,3 - 5 3 - 6 5 - 6,"930 1,620 1,710",7 22 25
馬単,3 → 5,4550,13
三連複,3 - 5 - 6,13810,48
三連単,3 → 5 → 6,65430,209
