0,1,2,3
単勝,5,370,2
複勝,5 9 12,150 110 770,2 1 9
枠連,4 - 6,260,1
馬連,5 - 9,270,1
ワイド,5 - 9 5 - 12 9 - 12,"180 2,080 1,330",1 22 16
馬単,5 → 9,790,2
三連複,5 - 9 - 12,3680,11
三連単,5 → 9 → 12,16530,39
