着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,モンドインテロ,牡4,56,ルメール,2:39.8,,2.3,1,480(+2),[東] 手塚貴久
2,8,14,トゥインクル,牡5,57,吉田隼人,2:39.9,3/4,6.0,2,452(-10),[西] 牧田和弥
3,4,5,ジャングルクルーズ,セ7,56,四位洋文,2:40.1,1.1/4,13.7,6,510(-2),[東] 藤沢和雄
4,2,2,ツクバアズマオー,牡5,56,勝浦正樹,2:40.1,ハナ,6.8,3,474(0),[東] 尾形充弘
5,5,8,ヤマイチパートナー,牡6,56,古川吉洋,2:40.5,2.1/2,28.6,9,512(+6),[西] 高橋亮
6,5,7,タマモベストプレイ,牡6,58,三浦皇成,2:40.5,アタマ,8.4,4,480(-4),[西] 南井克巳
7,8,13,ホッコーブレーヴ,牡8,57,丸田恭介,2:40.5,ハナ,17.1,7,476(-2),[東] 松永康利
8,6,9,プロレタリアト,牝5,54,杉原誠人,2:40.6,クビ,35.2,10,436(-2),[東] 小島茂之
9,3,3,ネオブラックダイヤ,牡8,56,丸山元気,2:41.3,4,52.0,11,522(-4),[東] 鹿戸雄一
10,6,10,ケルンダッシュ,牡4,56,松岡正海,2:41.4,クビ,18.3,8,490(+8),[西] 五十嵐忠
11,4,6,ニューダイナスティ,牡7,57,福永祐一,2:41.8,2.1/2,52.6,12,484(-2),[西] 石坂正
12,1,1,サムソンズプライド,牡6,56,柴山雄一,2:42.3,3,11.9,5,484(+8),[東] 杉浦宏昭
13,7,12,ベルニーニ,牡7,56,丹内祐次,2:42.5,1.1/4,317.4,14,480(+8),[西] 岡田稲男
14,3,4,マデイラ,牡7,56,菱田裕二,2:42.5,クビ,54.5,13,492(+6),[西] 荒川義之
