着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,クードラパン,牝3,52,菱田裕二,1:08.8,,12.6,6,492(0),[東] 久保田貴
2,3,5,アズマクィーン,牝4,55,福永祐一,1:08.8,クビ,3.0,1,464(-6),[西] 河内洋
3,4,8,イーグルアモン,牝5,55,勝浦正樹,1:08.9,クビ,76.9,13,456(-10),[東] 谷原義明
4,4,7,マジックシャトル,牡4,57,松岡正海,1:09.1,1.1/4,24.9,8,500(-2),[西] 清水久詞
5,8,15,レオパルディナ,牝4,55,古川吉洋,1:09.1,アタマ,46.5,11,458(-8),[西] 高橋康之
6,1,1,アドマイヤゴッド,牡4,57,ルメール,1:09.1,ハナ,4.0,2,494(-4),[西] 須貝尚介
7,7,13,ダンツレガリア,牡4,57,黛弘人,1:09.4,1.3/4,80.5,14,436(-12),[西] 本田優
8,6,11,テーオーソルジャー,牡5,57,丹内祐次,1:09.5,1/2,69.7,12,478(-2),[西] 宮徹
9,6,12,ドリームカイザー,牡5,57,中井裕二,1:09.5,アタマ,206.2,16,506(-8),[西] 飯田雄三
10,7,14,サザンライツ,牡5,57,吉田隼人,1:09.7,1.1/4,5.8,3,508(-4),[東] 池上昌弘
11,1,2,アペルトゥーラ,牡5,57,柴山雄一,1:09.9,1.1/4,10.6,4,492(-8),[東] 国枝栄
12,2,3,ノボリクリーン,牡4,57,水口優也,1:10.0,3/4,131.4,15,458(-10),[西] 石橋守
13,5,9,メイショウアズミノ,牝5,55,三浦皇成,1:10.1,クビ,13.6,7,462(-4),[西] 池添兼雄
14,5,10,メジェルダ,牝3,52,四位洋文,1:10.1,アタマ,11.4,5,440(-4),[西] 昆貢
15,2,4,チェリーサマー,牡4,57,丸山元気,1:10.3,1.1/4,39.1,10,510(-6),[東] 小西一男
16,3,6,トーセンラーク,牝4,55,加藤祥太,1:10.7,2.1/2,29.8,9,466(-10),[東] 菅原泰夫
