着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,マコトブリジャール,牝6,55,四位洋文,1:47.7,,20.2,9,400(-2),[西] 鮫島一歩
2,7,11,シャルール,牝4,55,横山典弘,1:47.7,アタマ,4.2,1,464(+10),[西] 松永幹夫
3,1,1,ダンツキャンサー,牝5,55,勝浦正樹,1:48.1,2.1/2,46.9,11,480(-4),[西] 谷潔
4,4,4,レッドリヴェール,牝5,55,ティータ,1:48.2,クビ,18.9,8,434(-4),[西] 須貝尚介
5,3,3,テルメディカラカラ,牝4,55,ルメール,1:48.2,ハナ,9.6,5,476(+16),[西] 石橋守
6,5,7,ナムラアン,牝4,55,三浦皇成,1:48.3,1/2,10.4,6,460(0),[西] 福島信晴
7,8,12,メイショウスザンナ,牝7,55,大野拓弥,1:48.4,3/4,21.0,10,474(+2),[西] 高橋義忠
8,5,6,ウインプリメーラ,牝6,55,福永祐一,1:48.4,クビ,4.3,2,456(0),[西] 大久保龍
9,8,13,リラヴァティ,牝5,55,松若風馬,1:48.5,1/2,6.7,4,448(-4),[西] 石坂正
10,6,8,ロッテンマイヤー,牝3,51,池添謙一,1:48.5,クビ,5.2,3,482(+4),[西] 池添学
11,4,5,カトルラポール,牝3,51,菱田裕二,1:48.6,クビ,197.8,13,466(+8),[東] 浅野洋一
12,7,10,マイネグレヴィル,牝5,55,丹内祐次,1:48.8,1.1/2,16.5,7,470(0),[東] 和田正道
13,6,9,ノットフォーマル,牝4,55,柴山雄一,1:49.6,5,87.4,12,450(-8),[東] 中野栄治
