0,1,2,3
単勝,5,210,1
複勝,5 10 6,140 220 670,1 3 10
枠連,3 - 5,960,3
馬連,5 - 10,1050,2
ワイド,5 - 10 5 - 6 6 - 10,"490 1,950 3,330",2 20 36
馬単,5 → 10,1400,3
三連複,5 - 6 - 10,12060,36
三連単,5 → 10 → 6,35220,95
