0,1,2,3
単勝,2,2400,5
複勝,2 3,480 110,5 1
馬連,2 - 3,1640,5
ワイド,2 - 3 2 - 4 3 - 4,390 470 160,6 8 2
馬単,2 → 3,4220,11
三連複,2 - 3 - 4,860,4
三連単,2 → 3 → 4,10690,32
