0,1,2,3
単勝,5,1660,7
複勝,5 13 3,510 300 230,6 3 2
枠連,4 - 8,3280,11
馬連,5 - 13,4440,14
ワイド,5 - 13 3 - 5 3 - 13,"1,330 1,100 670",15 12 7
馬単,5 → 13,9930,31
三連複,3 - 5 - 13,9850,26
三連単,5 → 13 → 3,73200,195
