0,1,2,3
単勝,5,3350,6
複勝,5 3 8,340 140 140,6 2 1
馬連,3 - 5,4250,11
ワイド,3 - 5 5 - 8 3 - 8,"1,180 840 220",13 11 1
馬単,5 → 3,12270,30
三連複,3 - 5 - 8,3050,11
三連単,5 → 3 → 8,31760,91
