0,1,2,3
単勝,8,2030,7
複勝,8 5 3,530 250 190,7 4 3
枠連,3 - 4,760,4
馬連,5 - 8,10980,31
ワイド,5 - 8 3 - 8 3 - 5,"2,790 1,490 700",31 16 9
馬単,8 → 5,22440,63
三連複,3 - 5 - 8,11850,40
三連単,8 → 5 → 3,110660,315
