着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,ヴァラークラウン,牝2,54,岩田康誠,1:09.2,,4.5,2,468(0),[西] 鮫島一歩
2,3,3,モズアーントモー,牝2,54,福永祐一,1:09.4,1.1/2,5.1,4,516(0),[西] 森田直行
3,5,6,エイリアス,牡2,55,幸英明,1:09.7,1.3/4,26.9,7,486(+16),[西] 浅見秀一
4,4,4,シゲルミズガメザ,牡2,55,岩崎翼,1:09.8,クビ,37.6,8,448(+6),[西] 鈴木孝志
5,8,12,ミーアシャム,牝2,54,川田将雅,1:09.8,アタマ,4.9,3,444(0),[西] 池添学
6,7,10,イーサンティラノ,牡2,55,古川吉洋,1:09.8,クビ,43.4,9,454(+4),[西] 昆貢
7,7,9,グランドデューク,牡2,55,松若風馬,1:09.9,1/2,64.3,10,520(-10),[西] 庄野靖志
8,6,7,ライチェフェイス,牡2,55,武豊,1:10.0,クビ,3.0,1,452(-6),[西] 平田修
9,5,5,ミントティー,牝2,54,岩田望来,1:10.2,1,71.9,12,416(+2),[西] 高柳大輔
10,1,1,スマートカーリー,牝2,54,松山弘平,1:10.2,クビ,15.4,5,456(0),[西] 須貝尚介
11,2,2,レディオマジック,牡2,55,坂井瑠星,1:10.3,クビ,18.3,6,458(0),[西] 佐々木晶
12,8,11,リュウノゲキリン,牡2,55,四位洋文,1:11.1,5,64.9,11,490(+6),[西] 牧田和弥
