着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ローズテソーロ,牝3,54,福永祐一,2:00.7,,3.5,2,448(-2),[東] 金成貴史
2,4,4,シーリア,牝4,55,岩田康誠,2:00.9,1.1/4,10.8,4,460(-4),[西] 角居勝彦
3,2,2,ウインルチル,牝4,55,国分優作,2:00.9,ハナ,45.5,8,428(-16),[西] 奥村豊
4,1,1,タンタラス,牝3,54,川田将雅,2:00.9,ハナ,1.9,1,476(+8),[西] 池添学
5,8,10,トーホウアルテミス,牝4,55,松若風馬,2:01.2,2,11.2,5,490(-2),[西] 谷潔
6,7,7,スパイクナード,牝5,55,国分恭介,2:01.2,ハナ,163.7,10,454(+12),[西] 佐々木晶
7,6,6,プロキシマ,牝5,55,松山弘平,2:01.4,1.1/4,22.8,6,482(+6),[西] 池江泰寿
8,7,8,クリノアリエル,牝4,55,四位洋文,2:01.5,1/2,5.7,3,420(+2),[西] 武英智
9,8,9,トウカイシェーン,牝6,55,幸英明,2:01.7,1.1/4,45.0,7,478(+2),[西] 北出成人
10,5,5,シンコーメグチャン,牝4,55,古川吉洋,2:02.2,3,79.3,9,488(0),[西] 湯窪幸雄
