着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,メドウラーク,牡8,60,北沢伸也,3:29.8,,7.5,4,504(+2),[西] 橋田満
2,2,2,シンキングダンサー,牡6,60,石神深一,3:29.8,クビ,1.8,1,472(-4),[東] 武市康男
3,1,1,サトノエメラルド,牡4,60,高田潤,3:30.1,1.3/4,15.2,6,470(-10),[西] 安田隆行
4,8,12,トゥルーハート,セ6,60,白浜雄造,3:31.3,7,6.2,2,456(+2),[西] 庄野靖志
5,5,5,ブライトクォーツ,牡5,60,熊沢重文,3:31.8,3,19.5,7,474(-8),[西] 荒川義之
6,8,11,シゲルスズキ,牡6,60,佐久間寛,3:32.5,4,138.6,11,504(+6),[西] 藤沢則雄
7,3,3,カシノランペイジ,セ4,60,黒岩悠,3:33.5,6,223.8,12,502(-4),[西] 谷潔
8,7,10,アグリッパーバイオ,牡8,60,西谷誠,3:33.8,2,7.0,3,448(0),[西] 須貝尚介
9,7,9,オールマンリバー,牡7,60,平沢健治,3:34.3,3,14.6,5,506(-2),[西] 五十嵐忠
10,6,8,アズマタックン,牡6,60,金子光希,3:34.8,3,35.1,8,506(+2),[西] 加用正
11,6,7,マイネルフィエスタ,牡9,60,植野貴也,3:34.8,アタマ,46.5,9,514(+4),[西] 長谷川浩
中,4,4,ヤマニンシルフ,牡6,60,小坂忠士,,,54.8,10,460(-2),[西] 山内研二
