着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ダノンファンタジー,牝3,54,川田将雅,1:44.4,,2.2,1,458(+2),[西] 中内田充
2,8,11,ビーチサンバ,牝3,54,福永祐一,1:44.4,クビ,16.0,6,474(-2),[西] 友道康夫
3,6,8,ウィクトーリア,牝3,54,戸崎圭太,1:44.4,アタマ,4.3,2,466(+6),[東] 小島茂之
4,7,10,シゲルピンクダイヤ,牝3,54,和田竜二,1:44.6,1.1/4,6.8,4,460(+6),[西] 渡辺薫彦
5,1,1,メイショウショウブ,牝3,54,池添謙一,1:44.9,1.3/4,29.1,8,482(-2),[西] 池添兼雄
6,8,12,スイープセレリタス,牝3,54,ルメール,1:45.1,1,6.4,3,492(-4),[東] 藤沢和雄
7,5,5,モアナアネラ,牝3,54,北村友一,1:45.1,ハナ,52.8,10,420(+2),[西] 石坂正
8,6,7,アルティマリガーレ,牝3,54,浜中俊,1:45.1,クビ,17.6,7,444(0),[西] 佐々木晶
9,5,6,シャドウディーヴァ,牝3,54,岩田康誠,1:45.4,1.3/4,13.1,5,472(+8),[東] 斎藤誠
10,3,3,ビックピクチャー,牝3,54,岩田望来,1:45.8,2.1/2,46.1,9,416(-2),[西] 藤原英昭
11,2,2,ベストクィーン,牝3,54,幸英明,1:45.8,ハナ,214.3,12,414(+2),[西] 西橋豊治
12,7,9,ラシェーラ,牝3,54,藤岡佑介,1:45.8,クビ,184.7,11,446(-8),[西] 笹田和秀
