着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,ビルジキール,牡3,56,池添謙一,1:52.7,,12.9,6,494(+4),[西] 安達昭夫
2,6,7,エオリア,牝5,55,ビュイッ,1:53.0,2,4.2,2,496(+12),[西] 角田晃一
3,1,1,メイショウササユリ,牝5,55,幸英明,1:53.1,クビ,17.6,7,510(+4),[西] 松永幹夫
4,7,10,スズカフリオーソ,牡5,57,鮫島克駿,1:53.1,クビ,26.9,9,494(+4),[西] 藤沢則雄
5,5,6,シロニイ,牡5,57,藤岡康太,1:53.2,クビ,11.1,5,514(0),[西] 池江泰寿
6,5,5,エネスク,牡6,57,松山弘平,1:53.4,1,23.3,8,514(-2),[西] 山内研二
7,4,4,グレースゼット,牝3,54,川須栄彦,1:53.7,2,7.6,4,502(-10),[西] 宮徹
8,6,8,グアン,牝4,55,武豊,1:53.7,アタマ,3.0,1,478(-2),[西] 武幸四郎
9,7,9,ミスズフリオーソ,牡4,57,松田大作,1:54.0,1.3/4,61.0,11,490(-2),[西] 木原一良
10,2,2,ロードグラディオ,牡3,56,和田竜二,1:54.0,クビ,4.8,3,490(+12),[西] 西浦勝一
11,3,3,タガノグルナ,牡5,57,菱田裕二,1:55.1,7,41.7,10,492(+8),[西] 大根田裕
12,8,11,ニューホープ,牡3,56,岡部誠,1:55.9,5,221.2,12,430(+2),[地] 田口輝彦
