着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,メイショウタカトラ,牡5,53,幸英明,2:12.9,,125.4,11,508(+6),[西] 荒川義之
2,3,3,ウォーターパルフェ,牡4,54,武豊,2:13.2,1.3/4,13.5,5,482(-8),[西] 田所秀孝
3,1,1,レイエスプランドル,牡4,55,北村友一,2:13.3,1/2,8.0,3,514(-4),[西] 吉田直弘
4,2,2,スズカロング,牡5,55,松山弘平,2:13.3,クビ,6.3,2,498(+4),[西] 橋田満
5,6,6,フォーラウェイ,牡6,55,松田大作,2:13.3,ハナ,38.5,8,452(+4),[西] 北出成人
6,4,4,ヴィッセン,牡8,54,荻野極,2:13.4,クビ,11.0,4,490(-2),[西] 斉藤崇史
7,7,9,セントウル,牡3,53,和田竜二,2:13.5,1/2,14.4,6,464(-6),[西] 森秀行
8,5,5,ショウリュウイクゾ,牡3,54,川田将雅,2:13.7,1.1/4,1.5,1,496(+2),[西] 佐々木晶
9,7,8,ジャーミネイト,牡5,55,川須栄彦,2:14.3,3.1/2,23.6,7,474(+4),[西] 中尾秀正
10,8,11,ウェディングベール,牝4,52,岩田望来,2:14.6,2,122.8,10,454(-2),[東] 粕谷昌央
11,8,10,ピボットポイント,牡4,54,中谷雄太,2:14.9,2,60.8,9,480(+10),[西] 松下武士
