着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ヴェロックス,牡3,56,川田将雅,2:02.1,,1.5,1,482(-8),[西] 中内田充
2,4,4,ワールドプレミア,牡3,56,武豊,2:02.6,3,3.2,2,474(-2),[西] 友道康夫
3,6,6,シフルマン,牡3,56,幸英明,2:02.7,3/4,12.5,3,502(+6),[西] 中尾秀正
4,7,7,ブラックバッジ,牡3,56,シュタル,2:02.8,クビ,55.8,9,486(-4),[西] 武幸四郎
5,2,2,モズベッロ,牡3,56,和田竜二,2:02.9,1/2,28.2,6,480(-4),[西] 森田直行
6,8,9,アンクルテイオウ,牡3,56,四位洋文,2:03.1,1.1/4,32.3,7,476(-4),[西] 高橋亮
7,8,10,ハバナウインド,牡3,56,鮫島克駿,2:03.6,3,24.9,5,466(+2),[西] 浅見秀一
8,5,5,ミッキーブラック,牡3,56,松山弘平,2:03.8,1,20.7,4,478(+2),[西] 音無秀孝
9,1,1,ジャスパージャック,牡3,56,松若風馬,2:04.5,4,47.3,8,510(-8),[西] 森秀行
10,3,3,オオエフォーチュン,牡3,56,山田雄大,2:04.6,1/2,217.5,10,452(-6),[地] 住吉朝男
