着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,ニホンピロタイド,牡4,56,幸英明,1:11.4,,2.7,1,502(+4),[西] 大橋勇樹
2,6,11,サーティグランド,セ7,55,水口優也,1:11.4,クビ,23.4,10,484(-18),[西] 羽月友彦
3,3,6,ベルクリア,牝6,52,秋山真一,1:11.7,1.3/4,53.8,13,472(+8),[西] 吉田直弘
4,2,3,テーオージーニアス,牡4,56,浜中俊,1:11.8,クビ,3.7,2,490(-2),[西] 梅田智之
5,1,2,プレシャスルージュ,セ7,54,ルメール,1:11.8,ハナ,8.4,3,462(-4),[西] 高柳大輔
6,2,4,メイショウアリソン,牡5,54,池添謙一,1:11.9,1/2,16.0,6,494(0),[西] 池添兼雄
7,8,15,アスタースウィング,牡5,56,鮫島良太,1:12.0,3/4,22.1,8,512(-2),[西] 中竹和也
8,6,12,タガノアム,牝4,52,岡田祥嗣,1:12.0,ハナ,49.1,12,478(+4),[西] 浅見秀一
9,8,16,シンゼンスタチュー,セ6,54,太宰啓介,1:12.0,ハナ,20.5,7,494(-2),[西] 飯田祐史
10,3,5,ビービーサレンダー,牡6,55,武藤雅,1:12.1,クビ,22.4,9,494(-4),[東] 久保田貴
11,7,13,セパヌイール,牝4,52,松若風馬,1:12.4,2,72.9,14,444(+4),[西] 吉村圭司
12,1,1,ガンジー,牡8,54,松山弘平,1:12.5,1/2,87.6,15,520(+2),[西] 宮本博
13,5,9,ペルペトゥオ,牝4,52,和田竜二,1:12.7,1,14.9,5,472(-4),[西] 中内田充
14,4,8,ローゼンタール,牝6,52,古川吉洋,1:12.7,クビ,236.0,16,502(0),[西] 森田直行
15,5,10,スマートレイチェル,牝5,54,酒井学,1:12.7,ハナ,11.3,4,488(+4),[西] 西園正都
16,4,7,ヤマニンレジスタ,牡4,55,藤岡康太,1:12.9,1,29.1,11,500(0),[西] 奥村豊
