着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,エーティーラッセン,牡5,57,四位洋文,2:04.7,,6.2,5,506(-2),[西] 木原一良
2,2,2,バイオスパーク,牡4,57,戸崎圭太,2:04.8,1/2,6.1,4,480(-6),[西] 浜田多実
3,1,1,アイスストーム,牡4,57,岩田康誠,2:04.8,クビ,4.0,2,528(-2),[西] 吉村圭司
4,4,4,バレーノロッソ,牡4,57,菱田裕二,2:05.2,2.1/2,11.6,6,500(+4),[西] 石坂公一
5,3,3,マイネルアトゥー,牡6,57,ミナリク,2:05.6,2.1/2,30.2,8,456(-4),[西] 吉田直弘
6,8,10,モザイク,牡5,57,福永祐一,2:05.6,クビ,3.6,1,464(0),[西] 奥村豊
7,7,8,ナリタゴールド,セ7,57,池添謙一,2:06.0,2.1/2,18.3,7,426(0),[西] 松永昌博
8,7,9,サウンドバーニング,牡7,57,松若風馬,2:06.2,3/4,34.2,10,428(0),[西] 安達昭夫
9,5,5,ジョーマイク,セ6,57,鮫島良太,2:06.4,1.1/4,145.8,11,484(0),[西] 中竹和也
10,6,7,ミヤジユウダイ,牡5,57,和田竜二,2:06.5,3/4,32.5,9,548(+2),[西] 川村禎彦
11,6,6,インターセクション,牡4,57,藤岡康太,2:07.3,5,6.1,3,490(+2),[西] 大久保龍
