着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,マイネルクラース,牡5,57,国分優作,1:50.2,,17.2,7,464(0),[東] 高木登
2,5,7,ストーミーバローズ,牡4,57,和田竜二,1:51.2,6,2.4,1,468(+2),[西] 石坂正
3,8,13,エオリア,牝5,55,浜中俊,1:51.4,1.1/2,4.3,2,486(+6),[西] 角田晃一
4,6,9,ゼンノワスレガタミ,牡5,57,鮫島克駿,1:51.7,2,9.5,5,464(-2),[西] 坂口智康
5,6,8,メイショウテムズ,牡5,57,藤井勘一,1:51.9,1.1/4,35.4,9,490(0),[西] 庄野靖志
6,5,6,ミスズフリオーソ,牡4,57,酒井学,1:52.0,クビ,9.3,4,488(-4),[西] 木原一良
7,4,5,エンクエントロス,牡7,57,川又賢治,1:52.0,ハナ,54.4,13,500(-4),[東] 黒岩陽一
8,8,12,マイネルアンファン,牡4,57,小牧太,1:52.1,1/2,34.4,8,506(-2),[東] 和田正一
9,7,11,マルカウォーレン,牡7,57,川須栄彦,1:52.4,1.3/4,48.5,12,510(0),[西] 今野貞一
10,4,4,マイネルビクトリー,牡6,57,岡田祥嗣,1:52.8,2.1/2,36.7,10,492(-8),[東] 畠山吉宏
11,7,10,メイショウカマクラ,牡6,57,太宰啓介,1:53.7,5,38.2,11,524(+4),[西] 上村洋行
12,2,2,ビッグスモーキー,牡4,57,中谷雄太,1:54.6,5,13.2,6,536(+14),[西] 清水久詞
13,1,1,メイショウタチマチ,牝6,55,高倉稜,1:55.7,7,8.4,3,502(-2),[西] 河内洋
