着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,スピリットワンベル,牡4,57,松山弘平,1:11.0,,3.2,1,526(-10),[西] 牧田和弥
2,4,4,サンライズカラマ,牡5,57,浜中俊,1:11.1,3/4,4.8,2,496(+2),[西] 石坂公一
3,3,3,ウラガーノ,牝5,55,太宰啓介,1:11.1,ハナ,5.5,4,520(+4),[西] 上村洋行
4,6,6,バルコラベーロ,牡5,57,西村淳也,1:11.3,1.1/4,9.3,5,482(+10),[西] 梅田智之
5,7,7,スズカプリズム,牝6,55,酒井学,1:11.3,ハナ,22.0,8,484(-4),[西] 橋田満
6,2,2,サクレディーヴァ,牝6,55,鮫島克駿,1:11.6,1.3/4,5.3,3,524(-6),[東] 加藤征弘
7,1,1,リリーメーカー,牝5,55,鮫島良太,1:11.8,1.1/4,33.7,9,518(+12),[西] 長谷川浩
8,5,5,オンリーワンスター,牝6,55,岩崎翼,1:11.9,1/2,10.2,6,456(+8),[西] 渡辺薫彦
9,8,10,シゲルゴホウサイ,牝7,55,斎藤新,1:12.3,2.1/2,13.1,7,470(-8),[西] 森田直行
10,8,9,キョウワエステル,牝6,55,岩田望来,1:12.5,1.1/4,88.0,10,486(+12),[西] 千田輝彦
