着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ミラアイトーン,牡5,57,浜中俊,1:08.7,,2.0,1,536(-4),[西] 池江泰寿
2,4,4,ラベンダーヴァレイ,牝6,55,岩田望来,1:09.0,2,42.2,9,434(-12),[西] 藤原英昭
3,2,2,キアロスクーロ,セ6,57,鮫島克駿,1:09.1,1/2,19.5,7,500(-2),[西] 安達昭夫
4,8,11,ワンアフター,牡6,57,松若風馬,1:09.2,クビ,17.7,6,466(-4),[西] 西村真幸
5,5,5,メイショウカリン,牝5,55,四位洋文,1:09.3,3/4,5.2,2,488(-6),[西] 笹田和秀
6,5,6,パーリオミノル,牝6,55,富田暁,1:09.4,3/4,45.2,10,466(+4),[西] 北出成人
7,6,7,アッラサルーテ,牝6,55,石川裕紀,1:09.5,1/2,5.8,3,486(-12),[東] 手塚貴久
8,7,9,ミトノレインボー,牝4,55,和田竜二,1:09.5,クビ,9.9,5,464(-2),[西] 大橋勇樹
9,6,8,チェイスダウン,牡6,57,川又賢治,1:09.6,3/4,164.8,11,484(0),[西] 寺島良
10,3,3,エリーティアラ,牝7,55,木幡初也,1:09.7,クビ,285.0,12,480(+4),[東] 天間昭一
11,7,10,ブラッククローバー,牡7,57,松山弘平,1:09.7,ハナ,22.5,8,488(0),[西] 川村禎彦
12,8,12,ブライティアレディ,牝6,55,秋山真一,1:09.7,クビ,9.7,4,426(0),[西] 武幸四郎
