着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ウインストラグル,牡5,57,松若風馬,1:09.6,,9.7,5,486(+4),[西] 加用正
2,5,5,ロイヤルメジャー,牝5,55,鮫島克駿,1:09.8,1.1/2,21.9,9,460(-12),[西] 山内研二
3,8,12,オフクヒメ,牝6,55,中谷雄太,1:10.0,1.1/4,155.2,12,460(+4),[西] 松下武士
4,6,8,スペードクイーン,牝6,55,幸英明,1:10.0,アタマ,13.7,7,458(-8),[西] 西村真幸
5,5,6,ミトノアミーゴ,牡4,57,福永祐一,1:10.2,1,10.3,6,464(-4),[西] 武英智
6,6,7,ミスエルテ,牝5,55,戸崎圭太,1:10.2,クビ,6.4,3,462(0),[西] 池江泰寿
7,7,10,トンボイ,牝4,55,酒井学,1:10.3,クビ,4.0,2,436(+6),[西] 西園正都
8,8,11,ショウナンアヴィド,牡6,57,藤井勘一,1:10.3,ハナ,122.7,11,496(-2),[西] 須貝尚介
9,2,2,ゲンパチケンシン,牡5,57,和田竜二,1:10.3,アタマ,14.3,8,474(-6),[西] 加用正
10,3,3,クリノシャンボール,牡6,57,中井裕二,1:10.7,2.1/2,62.1,10,496(+4),[西] 川村禎彦
11,4,4,シュエットヌーベル,牝5,55,Ｍ．デム,1:10.8,1/2,6.5,4,460(+10),[西] 羽月友彦
12,7,9,ユアスイスイ,牝5,55,岩田康誠,1:11.2,2.1/2,3.6,1,490(-4),[西] 安田隆行
