着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ラルムドランジュ,牝4,55,松山弘平,1:08.4,,9.1,4,422(-2),[西] 高野友和
2,3,5,ジュランビル,牝3,53,和田竜二,1:08.4,クビ,2.0,1,466(+10),[西] 寺島良
3,5,10,ブライティアレディ,牝6,55,秋山真一,1:08.4,アタマ,8.2,3,442(+2),[西] 武幸四郎
4,4,7,アスタールビー,牝3,53,古川吉洋,1:08.5,クビ,5.4,2,436(0),[西] 南井克巳
5,2,4,ショウナンタイガ,牡3,55,柴山雄一,1:08.7,1.1/4,14.1,6,470(+4),[西] 池添兼雄
6,1,2,フェルトベルク,牝5,55,浜中俊,1:08.7,クビ,26.2,8,452(+8),[西] 荒川義之
7,6,11,ブラッククローバー,牡7,57,松若風馬,1:08.8,1/2,55.4,11,492(-2),[西] 川村禎彦
8,4,8,タイセイブレーク,セ5,57,池添謙一,1:08.8,クビ,14.7,7,496(+8),[西] 浜田多実
9,6,12,クラウンルシフェル,牡8,57,川島信二,1:08.9,クビ,461.7,16,486(0),[東] 天間昭一
10,8,15,ワンアフター,牡6,57,福永祐一,1:08.9,ハナ,11.2,5,474(+6),[西] 西村真幸
11,7,13,トワイライトライフ,牝5,55,岩田康誠,1:09.1,1.1/4,53.1,10,470(+6),[東] 黒岩陽一
12,1,1,イオラニ,セ8,57,藤岡康太,1:09.1,クビ,108.1,12,488(0),[西] 石坂公一
13,5,9,ツクバクロオー,牡4,57,国分優作,1:09.1,クビ,184.1,13,452(+10),[西] 坂口智康
14,7,14,スカイパッション,牝7,55,藤岡佑介,1:09.2,1/2,212.8,15,474(+6),[西] 作田誠二
15,8,16,イッツクール,牡3,55,北村友一,1:09.4,1.1/2,31.9,9,468(-4),[西] 武英智
16,3,6,プレディクト,牡4,57,松岡正海,1:10.0,3.1/2,190.4,14,494(+10),[東] 伊藤伸一
