0,1,2,3
単勝,4,550,3
複勝,4 16 2,240 360 420,3 4 5
枠連,2 - 8,2860,11
馬連,4 - 16,3560,12
ワイド,4 - 16 2 - 4 2 - 16,"1,310 1,420 2,160",12 14 23
馬単,4 → 16,6300,18
三連複,2 - 4 - 16,15560,44
三連単,4 → 16 → 2,69050,186
