0,1,2,3
単勝,2,180,1
複勝,2 9 4,110 190 160,1 4 2
枠連,2 - 6,430,1
馬連,2 - 9,990,3
ワイド,2 - 9 2 - 4 4 - 9,350 250 800,3 2 9
馬単,2 → 9,1340,4
三連複,2 - 4 - 9,1400,3
三連単,2 → 9 → 4,5970,8
