0,1,2,3
単勝,11,4050,9
複勝,11 1 9,"1,010 180 460",9 2 6
枠連,1 - 6,3500,13
馬連,1 - 11,7320,23
ワイド,1 - 11 9 - 11 1 - 9,"2,830 6,440 1,080",31 48 11
馬単,11 → 1,19130,53
三連複,1 - 9 - 11,32350,80
三連単,11 → 1 → 9,266400,584
