0,1,2,3
単勝,1,520,4
複勝,1 11 3,190 160 340,3 1 6
枠連,1 - 6,1020,4
馬連,1 - 11,1020,3
ワイド,1 - 11 1 - 3 3 - 11,"410 930 1,080",2 12 13
馬単,1 → 11,2240,8
三連複,1 - 3 - 11,3760,11
三連単,1 → 11 → 3,19030,69
