0,1,2,3
単勝,6,320,2
複勝,6 10 9,140 270 320,1 4 5
枠連,6 - 8,780,4
馬連,6 - 10,2530,9
ワイド,6 - 10 6 - 9 9 - 10,"800 720 1,160",9 8 15
馬単,6 → 10,4200,14
三連複,6 - 9 - 10,5620,21
三連単,6 → 10 → 9,26930,91
