0,1,2,3
単勝,10,1100,5
複勝,10 2 1,260 270 170,4 5 2
枠連,2 - 6,3410,12
馬連,2 - 10,2430,11
ワイド,2 - 10 1 - 10 1 - 2,"1,270 790 610",17 10 5
馬単,10 → 2,9170,35
三連複,1 - 2 - 10,5240,19
三連単,10 → 2 → 1,25490,85
