0,1,2,3
単勝,6,870,5
複勝,6 11 2,270 220 370,5 3 6
枠連,3 - 6,2550,11
馬連,6 - 11,2660,10
ワイド,6 - 11 2 - 6 2 - 11,"970 1,590 1,480",10 20 18
馬単,6 → 11,6180,24
三連複,2 - 6 - 11,11370,38
三連単,6 → 11 → 2,68110,218
