0,1,2,3
単勝,10,510,2
複勝,10 5 12,200 380 140,4 8 1
枠連,5 - 7,910,5
馬連,5 - 10,3510,14
ワイド,5 - 10 10 - 12 5 - 12,960 360 780,10 3 8
馬単,10 → 5,6830,25
三連複,5 - 10 - 12,3840,10
三連単,10 → 5 → 12,30850,94
