0,1,2,3
単勝,2,290,1
複勝,2 9 1,130 140 150,1 2 3
枠連,2 - 6,460,1
馬連,2 - 9,500,1
ワイド,2 - 9 1 - 2 1 - 9,220 250 330,1 2 3
馬単,2 → 9,860,1
三連複,1 - 2 - 9,740,1
三連単,2 → 9 → 1,2610,1
