0,1,2,3
単勝,8,280,2
複勝,8 3 4,110 240 120,1 5 2
枠連,3 - 8,1570,5
馬連,3 - 8,1450,7
ワイド,3 - 8 4 - 8 3 - 4,430 180 440,6 1 7
馬単,8 → 3,1860,8
三連複,3 - 4 - 8,970,3
三連単,8 → 3 → 4,6010,20
