着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,クリノフラッシュ,牝3,54,松山弘平,1:24.9,,35.4,7,432(+2),[西] 橋田満
2,6,12,メイショウラケーテ,牡4,57,池添謙一,1:25.1,1.1/2,1.9,1,458(-2),[西] 松永昌博
3,8,15,アイアムジュピター,牡4,57,佐藤友則,1:25.2,1/2,236.9,15,502(+2),[東] 奥平雅士
4,7,14,ディサーニング,牡3,56,藤岡康太,1:25.3,1/2,9.4,5,506(-4),[東] 加藤征弘
5,8,16,ココロノイコロ,牡3,56,黛弘人,1:25.4,1/2,83.3,13,446(+6),[東] 高橋祥泰
6,3,5,ティカル,セ3,56,太宰啓介,1:25.7,1.3/4,78.1,12,504(+14),[西] 池添学
7,5,10,アスカノハヤテ,牡4,57,鮫島克駿,1:25.7,アタマ,9.2,4,474(+6),[西] 川村禎彦
8,2,4,シトラスクーラー,セ5,57,柴山雄一,1:26.1,2,50.6,9,470(+6),[東] 高木登
9,2,3,メイショウアテン,牝4,55,吉田隼人,1:26.2,1/2,61.4,11,468(0),[東] 和田勇介
10,7,13,ライジングドラゴン,牡3,56,小崎綾也,1:26.2,クビ,10.2,6,426(-10),[西] 吉田直弘
11,1,1,クレスコブレイブ,牡4,57,岡田祥嗣,1:26.3,1/2,37.0,8,512(+2),[西] 飯田雄三
12,4,7,ジェイケイマッチョ,セ3,56,酒井学,1:26.5,1,7.7,3,474(-8),[東] 松永康利
13,5,9,トーセンロザリオ,牝3,54,荻野極,1:26.7,1.1/4,7.4,2,478(+10),[東] 田村康仁
14,1,2,ゴールドアピール,牝4,55,杉原誠人,1:26.8,3/4,58.2,10,464(+2),[東] 天間昭一
15,4,8,カフジフェニックス,牡3,56,中谷雄太,1:27.1,1.3/4,93.0,14,472(+4),[西] 矢作芳人
16,3,6,マッセル,牡4,57,高倉稜,1:28.1,6,262.4,16,464(+4),[西] 森田直行
