着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,プリュス,牝3,52,武豊,1:22.1,,6.3,4,426(-2),[西] 松永幹夫
2,2,2,ステイオンザトップ,牡4,57,川田将雅,1:22.1,ハナ,17.4,7,472(+6),[西] 須貝尚介
3,1,1,トウカイオルデン,牡3,54,福永祐一,1:22.2,3/4,4.4,3,470(-2),[西] 安田隆行
4,7,11,ヤマニンペダラーダ,牡4,57,岡田祥嗣,1:22.3,1/2,15.3,6,470(+4),[西] 浅見秀一
5,4,4,デスティニーソング,牝4,55,鮫島克駿,1:22.3,クビ,3.6,1,444(+2),[西] 松下武士
6,8,13,ピュアコンチェルト,牝5,55,和田竜二,1:22.4,1/2,9.8,5,446(0),[西] 寺島良
7,6,9,キャッチミーアップ,牝3,52,荻野極,1:22.5,1/2,3.8,2,440(+4),[西] 河内洋
8,3,3,キーフラッシュ,牡3,54,幸英明,1:22.8,1.3/4,108.7,11,478(-2),[西] 宮徹
9,6,8,フェアラフィネ,牝6,55,酒井学,1:22.9,1/2,25.2,8,466(0),[西] 森田直行
10,5,7,ウイングタイガー,牝6,55,黒岩悠,1:23.2,1.3/4,287.3,13,462(+2),[西] 服部利之
11,5,6,ゼーリムニル,牝5,55,高田潤,1:23.3,1/2,230.5,12,486(+12),[西] 鮫島一歩
12,4,5,プロディジー,牝3,52,秋山真一,1:23.4,3/4,53.4,10,452(+2),[西] 浜田多実
13,7,10,クレバーバード,牡3,54,松山弘平,1:24.2,5,25.5,9,476(-4),[西] 清水久詞
