0,1,2,3
単勝,4,490,3
複勝,4 3 12,170 200 530,2 3 8
枠連,2 - 2,1240,4
馬連,3 - 4,1000,3
ワイド,3 - 4 4 - 12 3 - 12,"450 2,240 2,310",3 25 26
馬単,4 → 3,2210,7
三連複,3 - 4 - 12,10470,33
三連単,4 → 3 → 12,45390,139
