0,1,2,3
単勝,8,460,3
複勝,8 2 5,160 140 150,4 1 3
枠連,2 - 8,610,1
馬連,2 - 8,1250,4
ワイド,2 - 8 5 - 8 2 - 5,400 450 330,4 5 2
馬単,8 → 2,2030,4
三連複,2 - 5 - 8,1700,3
三連単,8 → 2 → 5,8820,14
