0,1,2,3
単勝,4,370,2
複勝,4 7 3,110 110 110,2 1 3
馬連,4 - 7,280,1
ワイド,4 - 7 3 - 4 3 - 7,130 200 160,1 3 2
馬単,4 → 7,830,3
三連複,3 - 4 - 7,260,1
三連単,4 → 7 → 3,1920,4
