0,1,2,3
単勝,3,360,2
複勝,3 1 7,160 160 650,3 1 9
枠連,1 - 3,690,2
馬連,1 - 3,710,2
ワイド,1 - 3 3 - 7 1 - 7,"330 3,360 3,220",2 32 30
馬単,3 → 1,1520,3
三連複,1 - 3 - 7,13610,44
三連単,3 → 1 → 7,49250,160
