0,1,2,3
単勝,8,3480,9
複勝,8 4 11,690 270 340,9 5 7
枠連,4 - 6,4580,16
馬連,4 - 8,10610,35
ワイド,4 - 8 8 - 11 4 - 11,"3,010 4,570 1,610",37 43 23
馬単,8 → 4,27340,78
三連複,4 - 8 - 11,36580,101
三連単,8 → 4 → 11,325370,673
