0,1,2,3
単勝,6,990,7
複勝,6 8 4,380 280 700,7 6 9
枠連,6 - 7,1120,5
馬連,6 - 8,4940,23
ワイド,6 - 8 4 - 6 4 - 8,"1,770 3,600 2,500",26 36 32
馬単,6 → 8,9860,47
三連複,4 - 6 - 8,39930,96
三連単,6 → 8 → 4,191990,519
