0,1,2,3
単勝,3,680,4
複勝,3 15 6,210 160 200,4 1 3
枠連,2 - 8,490,1
馬連,3 - 15,1410,3
ワイド,3 - 15 3 - 6 6 - 15,590 770 440,4 8 2
馬単,3 → 15,3430,10
三連複,3 - 6 - 15,2810,4
三連単,3 → 15 → 6,17520,34
