0,1,2,3
単勝,15,1220,7
複勝,15 8 13,300 130 200,6 1 3
枠連,4 - 8,720,1
馬連,8 - 15,1760,6
ワイド,8 - 15 13 - 15 8 - 13,"680 1,430 390",6 17 1
馬単,15 → 8,4640,14
三連複,8 - 13 - 15,3670,10
三連単,15 → 8 → 13,25340,68
