着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,クラウンディバイダ,牡4,57,大野拓弥,1:48.7,,10.6,3,472(+8),[東] 斎藤誠
2,1,1,スマートエレメンツ,牡3,56,三浦皇成,1:49.3,3.1/2,3.8,2,502(0),[東] 鹿戸雄一
3,5,6,ラッシュアタック,牡5,57,木幡巧也,1:49.3,アタマ,22.9,7,506(+10),[東] 菊川正達
4,3,3,フィールドシャルム,牡4,57,田中勝春,1:49.4,1/2,80.4,12,492(+12),[東] 土田稔
5,6,7,ジョンブドール,牝5,55,シュミノ,1:49.5,1/2,11.4,4,448(0),[東] 高橋文雅
6,2,2,ケルフロイデ,牡4,57,内田博幸,1:49.5,ハナ,30.3,8,490(0),[東] 加藤征弘
7,6,8,シャインアロー,セ5,57,松岡正海,1:49.6,クビ,11.6,5,458(-4),[東] 柴田政人
8,7,10,ゴールドスミス,牡3,56,戸崎圭太,1:49.8,1.1/4,2.0,1,534(+8),[東] 二ノ宮敬
9,8,11,フジマサエンペラー,セ8,57,柴山雄一,1:50.1,2,42.5,10,500(+4),[東] 菊川正達
10,7,9,サンシロウ,牡3,56,柴田善臣,1:50.1,ハナ,33.1,9,498(+12),[東] 柄崎孝
11,5,5,トライブキング,牡4,57,津村明秀,1:50.5,2.1/2,56.9,11,444(-6),[西] 中竹和也
12,4,4,テスタメント,牡6,57,杉原誠人,1:50.7,1.1/4,13.1,6,456(+14),[東] 小島茂之
