着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,キャンベルジュニア,牡5,57,シュタル,1:33.3,,1.9,1,536(+4),[東] 堀宣行
2,8,13,ドーヴァー,牡4,57,Ｍ．デム,1:33.6,2,5.2,2,496(+16),[東] 伊藤圭三
3,3,3,マリオーロ,牡5,57,戸崎圭太,1:33.9,1.3/4,21.0,6,502(+2),[東] 斎藤誠
4,8,12,カバーストーリー,牡6,57,大野拓弥,1:34.0,3/4,139.2,12,480(-8),[西] 清水久詞
5,6,9,ストーミーシー,牡4,57,江田照男,1:34.1,1/2,12.2,5,524(-4),[東] 斎藤誠
6,1,1,ピンストライプ,牡5,57,石橋脩,1:34.3,1,6.2,3,536(+2),[西] 中内田充
7,4,5,メイショウメイゲツ,牝5,55,田辺裕信,1:34.3,ハナ,24.9,8,466(-4),[東] 小島太
8,2,2,チャンピオンルパン,牡6,57,内田博幸,1:34.3,クビ,27.3,9,484(0),[東] 勢司和浩
9,6,8,ティーエスネオ,牡6,57,和田竜二,1:34.3,ハナ,23.2,7,530(0),[西] 岩元市三
10,4,4,バイガエシ,牡5,57,藤岡佑介,1:34.6,2,9.9,4,518(+6),[西] 作田誠二
11,5,7,セイクレットレーヴ,牡8,57,蛯名正義,1:34.7,クビ,105.9,11,474(-6),[東] 田中清隆
12,5,6,ライブリシュネル,牡7,57,松若風馬,1:34.7,アタマ,236.7,13,482(-10),[西] 森田直行
13,7,11,マイネルメリエンダ,牡6,57,柴田大知,1:34.7,ハナ,41.1,10,508(+14),[東] 和田正一
