着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,コスモカナディアン,牡4,56,松岡正海,1:53.7,,3.7,1,478(-2),[東] 金成貴史
2,6,8,ウインフェニックス,牡6,57,内田博幸,1:54.0,1.3/4,10.7,6,476(+10),[東] 奥平雅士
3,4,5,クラウンシャイン,牡5,57,石川裕紀,1:54.1,1/2,7.2,3,484(0),[東] 蛯名利弘
4,7,10,ベルウッドケルン,牡5,57,柴田善臣,1:54.5,2.1/2,18.7,9,478(+2),[東] 本間忍
5,5,6,コアレスキング,牡7,57,吉田豊,1:54.5,ハナ,12.3,7,546(+4),[東] 尾形充弘
6,3,3,クラシックメタル,セ6,57,柴山雄一,1:54.5,ハナ,8.2,5,502(+2),[東] 二ノ宮敬
7,2,2,スマートボムシェル,牡5,57,蛯名正義,1:54.8,1.3/4,36.6,11,512(0),[西] 吉田直弘
8,1,1,アサクサスターズ,牡6,57,大野拓弥,1:54.8,アタマ,16.3,8,494(-4),[東] 加藤征弘
9,7,11,スリータイタン,セ8,57,川田将雅,1:54.9,1/2,7.5,4,464(+12),[西] 村山明
10,8,13,クロスボウ,牡7,57,吉田隼人,1:55.2,2,23.8,10,528(0),[東] 国枝栄
11,5,7,サクラエンパイア,牡4,56,戸崎圭太,1:55.6,2.1/2,5.0,2,470(+4),[東] 堀宣行
12,6,9,シュミット,牡7,57,田辺裕信,1:55.7,クビ,36.9,12,498(+2),[東] 斎藤誠
13,8,12,アカノジュウハチ,牡6,57,田中勝春,1:56.8,7,67.5,13,512(+6),[東] 尾関知人
