着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,ルグランパントル,セ5,56.0,柴田善臣,1:34.1,,3.7,1,480(0),[東] 栗田博憲
2,5,7,プラチナブロンド,牝6,52.0,蛯名正義,1:34.2,3/4,48.1,11,450(+2),[東] 大竹正博
3,3,3,パワースラッガー,牡6,55.0,田中勝春,1:34.2,クビ,18.2,8,490(+6),[東] 菊川正達
4,8,13,サーストンコラルド,牡6,54.0,吉田豊,1:34.3,1/2,28.9,10,472(-4),[東] 戸田博文
5,4,5,ハッピームーン,牡5,54.0,津村明秀,1:34.5,1.1/4,25.3,9,466(+14),[東] 相沢郁
6,6,9,サンクロワ,牡4,54.0,戸崎圭太,1:34.5,クビ,5.2,2,474(-2),[東] 斎藤誠
7,6,8,ディープジュエリー,牝5,55.5,ルメール,1:34.6,1/2,5.9,4,500(+12),[東] 国枝栄
8,5,6,ロジテール,牡8,54.0,大野拓弥,1:34.7,クビ,114.4,13,480(+2),[東] 新開幸一
9,8,12,デンコウリキ,牡7,54.0,内田博幸,1:34.7,クビ,15.4,7,524(+2),[西] 池添学
10,2,2,エスユーハリケーン,セ7,54.0,田中博康,1:34.7,ハナ,93.1,12,488(+6),[東] 高橋祥泰
11,4,4,ユメノマイホーム,牝5,52.0,吉田隼人,1:34.8,3/4,5.8,3,460(+4),[東] 伊藤伸一
12,1,1,ヴェアリアスサマー,牡6,54.0,柴田大知,1:35.3,3,10.9,6,522(0),[東] 伊藤大士
13,7,11,ビヨンジオール,牡5,57.0,シュミノ,1:36.1,5,7.7,5,516(+8),[東] 的場均
