着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ダイメイフジ,牡3,56,ムーア,1:09.0,,2.9,1,510(0),[西] 森田直行
2,3,6,ショウナンアエラ,牡3,56,吉田隼人,1:09.1,3/4,17.6,8,488(+14),[東] 奥村武
3,6,12,ワールドフォーラブ,牝3,54,福永祐一,1:09.3,1,12.8,5,442(-4),[西] 音無秀孝
4,7,14,コロラトゥーレ,牝3,54,岩田康誠,1:09.3,アタマ,9.1,4,454(+6),[西] 梅田智之
5,3,5,イノバティブ,牡3,56,勝浦正樹,1:09.5,1.1/4,13.7,6,458(-4),[東] 相沢郁
6,8,16,アイファープリティ,牝4,55,Ｍ．デム,1:09.6,1/2,4.4,2,448(+6),[西] 鮫島一歩
7,6,11,ブラックバード,セ5,57,戸崎圭太,1:09.7,3/4,29.3,11,476(+8),[東] 武市康男
8,1,1,スペチアーレ,牝5,55,大野拓弥,1:09.7,ハナ,16.0,7,492(+2),[東] 矢野英一
9,5,10,サフィロス,牡5,57,ボウマン,1:09.7,アタマ,20.4,10,486(+6),[東] 手塚貴久
10,4,8,ダイワプロパー,牝5,55,北村宏司,1:09.8,クビ,97.0,13,494(+8),[東] 池上昌和
11,2,4,フジノパンサー,牡4,57,田辺裕信,1:10.1,1.3/4,8.3,3,498(+6),[東] 古賀史生
12,2,3,ショウナンマッシブ,牡3,56,内田博幸,1:10.1,クビ,102.1,14,460(-4),[東] 田中剛
13,8,15,ブロワ,牝4,55,杉原誠人,1:10.2,3/4,108.8,15,476(+8),[東] 尾関知人
14,4,7,ネバーリグレット,セ4,57,石橋脩,1:10.4,1.1/2,18.0,9,492(0),[東] 木村哲也
15,1,2,ドゥモワゼル,牝3,54,蛯名正義,1:10.6,1.1/4,64.5,12,456(-2),[東] 粕谷昌央
16,5,9,タイキパラドックス,牡5,57,松岡正海,1:10.7,クビ,203.3,16,460(+10),[東] 二ノ宮敬
