着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,バレーノロッソ,牡4,54,岩田康誠,2:00.3,,7.4,5,496(-4),[西] 石坂公一
2,4,4,フォーラウェイ,牡6,55,松田大作,2:00.4,3/4,30.7,7,450(+2),[西] 北出成人
3,6,6,リュヌルージュ,牝4,54,Ｍ．デム,2:00.4,ハナ,2.8,1,456(-2),[西] 斉藤崇史
4,6,7,スズカフューラー,牡5,54,小牧太,2:00.4,クビ,98.5,10,434(0),[西] 西橋豊治
5,5,5,アドマイヤアゼリ,牡5,55,北村友一,2:00.6,1,4.4,2,456(+4),[西] 須貝尚介
6,8,11,リリーモントルー,牡5,54,池添謙一,2:00.7,1/2,5.3,4,440(-2),[西] 池添兼雄
7,8,10,ケージーキンカメ,牡8,53,国分恭介,2:00.9,1.1/4,112.8,11,486(+16),[西] 飯田雄三
8,7,8,ビービーブレスユー,牡6,53,松若風馬,2:00.9,ハナ,60.6,8,524(-2),[西] 加用正
9,7,9,レッドカイザー,セ8,55,松山弘平,2:01.2,2,13.8,6,492(+10),[西] 寺島良
10,3,3,イダエンペラー,牡4,54,福永祐一,2:01.2,クビ,4.9,3,490(-4),[西] 藤原英昭
11,1,1,レッドストーリア,牝5,52,酒井学,2:01.3,3/4,64.8,9,416(-4),[西] 石坂公一
