着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ヴァニラアイス,牝3,54,幸英明,1:24.1,,13.5,7,446(-4),[西] 高柳大輔
2,4,6,ケイアイターコイズ,牡3,56,藤懸貴志,1:24.1,クビ,7.7,5,510(-4),[西] 山内研二
3,5,9,モンペルデュ,牝3,54,藤岡佑介,1:24.2,1/2,16.8,8,464(0),[西] 松永幹夫
4,2,3,ブルベアイリーデ,牡3,56,松若風馬,1:24.3,3/4,96.2,14,476(+4),[西] 杉山晴紀
5,4,7,オリオンパッチ,牡3,56,Ｍ．デム,1:24.5,1.1/4,7.5,4,494(+2),[東] 加藤征弘
6,6,10,ボストンテソーロ,牝3,54,ルメール,1:24.6,1/2,4.1,1,476(+4),[東] 田中博康
7,5,8,レッドルゼル,牡3,56,北村友一,1:24.7,1/2,5.1,2,470(+4),[西] 安田隆行
8,3,5,アヴァンティスト,牡3,56,岩田康誠,1:24.7,クビ,32.9,11,464(-2),[西] 西浦勝一
9,8,15,ニューモニュメント,牡3,56,福永祐一,1:24.9,1,5.4,3,466(0),[西] 小崎憲
10,2,2,オルトグラフ,牝3,54,三浦皇成,1:25.3,2.1/2,24.9,9,492(-2),[東] 池上昌和
11,8,14,ジャパンスウェプト,牡3,56,戸崎圭太,1:25.5,1.1/4,11.9,6,430(-4),[東] 古賀慎明
12,7,13,ショウナンガナドル,牡3,56,池添謙一,1:25.6,3/4,96.2,15,482(0),[東] 古賀史生
13,6,11,グランプリワン,牡3,56,坂井瑠星,1:25.8,3/4,93.8,13,446(-8),[西] 荒川義之
14,3,4,タイミングナウ,牡3,56,和田竜二,1:25.9,1/2,29.4,10,464(-10),[西] 角居勝彦
15,7,12,ココフィーユ,牝3,54,アヴドゥ,1:27.2,8,57.1,12,426(-4),[東] 斎藤誠
